,0,1,2
1015,False,13.3,89.51307
1016,False,27.7,91.69567
1017,False,42.9,141.23616
1018,False,21.5,62.48507
1019,False,25.0,192.24337
1020,False,24.0,142.17346
1021,False,7.6,23.69509
1022,False,8.2,87.87387
1023,False,21.2,114.28691
1024,False,13.2,46.19684
1025,False,19.8,72.32838
1026,False,12.9,68.72303
1027,False,24.3,34.16064
1028,False,10.0,47.04783
1029,False,26.5,59.88941
1031,False,25.7,200.93453
1033,False,37.6,275.66353
1034,False,33.9,192.26941
1038,False,17.8,246.30621
1039,False,32.6,34.62617
1040,False,38.4,276.71473
1041,False,7.6,18.09343
1042,False,13.1,34.14951
1043,False,11.2,127.93239
1044,False,13.7,54.8724
1045,False,9.0,136.98836
1046,False,33.5,367.74032
1047,False,22.8,126.38129
1049,False,22.7,68.29223
1050,False,24.1,265.32111
1051,False,8.3,10.12978
1052,False,12.7,152.44225
1053,False,6.0,39.12083
1054,False,14.0,79.08381
1055,False,8.7,110.85957
1056,False,9.5,46.44628
1057,False,6.7,224.58484
1058,False,7.3,66.04293
1059,False,36.8,68.48733
1060,False,6.7,42.62318
1061,False,9.1,39.72851
1062,False,15.3,90.4848
1063,False,7.1,74.47513
1064,False,20.3,73.2283
1065,False,7.6,46.41898
1066,False,13.1,446.81452
1067,False,3.7,22.37479
1068,False,11.7,88.3394
1070,False,6.6,178.17266
1071,False,7.0,35.35506
1073,False,13.9,11.8759
1074,False,17.1,86.84958
1075,False,28.0,947.01772
1076,False,7.7,163.1181
1077,False,7.6,152.94595
1078,False,6.8,28.2419
1079,False,6.3,65.24583
1080,False,6.8,90.82244
1081,False,13.0,76.63953
1082,False,6.3,48.67805
1083,False,6.8,28.56066
1084,False,9.4,35.47966
1085,False,20.8,71.65315
1086,False,7.8,57.33467
1087,False,31.1,754.23579
1088,False,6.6,18.51734
1089,False,9.7,47.4137
1090,False,9.8,59.01342
1091,False,8.6,95.11591
1092,False,15.8,452.31092
1093,False,9.8,31.79966
1094,False,37.3,247.13714
1095,False,5.9,58.2462
1096,False,12.0,75.63215
1097,False,9.9,31.41097
1098,False,5.8,45.69934
1099,False,7.2,54.33755
1100,False,6.1,42.85503
1101,False,2.0,6.17941
1102,False,7.3,34.49377
1103,False,7.4,102.69673
1104,False,4.9,24.71235
1106,False,8.2,22.23145
1107,False,47.2,462.18748
1109,False,16.9,73.40355
1110,False,8.0,128.65271
1112,False,6.9,30.44044
1113,False,10.5,149.19711
1115,False,7.0,34.58987
1116,False,6.2,63.01763
1117,False,6.6,130.10423
1118,False,8.2,39.22633
1119,False,7.4,109.00766
1120,False,18.1,92.16629
1121,False,8.5,29.10443
1123,False,7.4,49.93376
1124,False,8.8,131.27869
1126,False,7.3,86.8422
1127,False,22.4,689.2746
1128,False,11.2,98.72135
1129,False,7.1,69.64904
1130,False,14.2,107.07713
1131,False,10.0,68.73864
1132,False,7.3,58.90607
1133,False,23.3,169.89673
1134,False,8.4,33.95876
1135,False,7.9,109.61322
1136,False,10.2,33.2506
1137,False,9.0,183.97335
1139,False,21.9,902.60243
1140,False,7.3,124.98051
1141,False,9.7,24.54357
1142,False,8.0,105.63921
1143,False,9.3,68.75635
1144,False,13.5,55.85251
1145,False,6.6,32.54107
1146,False,6.7,110.33531
1147,False,9.1,51.63865
1148,False,5.5,20.41044
1149,False,8.1,97.26625
1150,False,6.9,46.57469
1151,False,6.5,77.95916
1152,False,22.3,144.84386
1154,False,6.7,96.82503
1155,False,12.3,68.33567
1156,False,6.6,78.04471
1157,False,18.7,900.05285
1158,False,8.0,32.66717
1159,False,20.1,92.26779
1160,False,4.9,6.24411
